"model_string","model","train_task","train_data","architecture","model_class","model_depth","display_name","description","total_feature_count","total_parameter_count","metric","score","compare_training","compare_architecture","compare_goal_slip","compare_goal_taskonomy_tasks","compare_goal_taskonomy_cluster","compare_goal_expertise","compare_diet_ipcl","compare_goal_selfsupervised","compare_goal_contrastive","compare_diet_imagenetsize"
"ResNet50-BarlowTwins-BS2048_selfsupervised","ResNet50-BarlowTwins-BS2048","selfsupervised","imagenet","ResNet50","Convolutional",175,"ResNet50-BarlowTwins-BS2048","ResNet50-BarlowTwins-BS2048, a self-supervised representation learner trained on ImageNet.",37562880,23508032,"wrsa",0.679154468700829,NA,NA,NA,NA,NA,NA,NA,"BarlowTwins-BS2048","Contrastive",NA
"semnasnet_100_classification","semnasnet_100","classification","imagenet","semnasnet_100","Convolutional",274,"SemNASNet100","SemNASNet100 trained on image classification with the ImageNet dataset.",27843180,3887038,"wrsa",0.679201737925084,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"mixer_l16_224_in21k_classification","mixer_l16_224_in21k","classification","imagenet21k","mixer_l16_224","MLP-Mixer",414,"Mixer-L16-IN22K","Mixer-L16-IN22K trained on image classification with the ImageNet21K dataset.",149383846,229560243,"wrsa",0.680087558003426,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"resnet50_classification","resnet50","classification","imagenet","resnet50","Convolutional",175,"ResNet50","ResNet50 trained on image classification with the ImageNet dataset.",37560784,25557032,"wrsa",0.680405447068476,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"efficientnet_b3_classification","efficientnet_b3","classification","imagenet","efficientnet_b3","Convolutional",492,"EfficientNet-B3","EfficientNet-B3 trained on image classification with the ImageNet dataset.",59058840,12233232,"wrsa",0.681269729611084,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"nfnet_l0_classification","nfnet_l0","classification","imagenet","nfnet_l0","Convolutional",220,"NF-Net-L0","NF-Net-L0 trained on image classification with the ImageNet dataset.",32566496,35041672,"wrsa",0.682639768390844,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"eca_nfnet_l0_classification","eca_nfnet_l0","classification","imagenet","eca_nfnet_l0","Convolutional",184,"ECA-NFNeT-L0","ECA-NFNeT-L0 trained on image classification with the ImageNet dataset.",32555168,24111108,"wrsa",0.683437964436189,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"ResNet50-SwAV-BS4096-2x224+6x96_selfsupervised","ResNet50-SwAV-BS4096-2x224+6x96","selfsupervised","imagenet","ResNet50","Convolutional",175,"ResNet50-SwAV-BS4096","ResNet50-SwAV-BS4096-2x224+6x96, a self-supervised representation learner trained on ImageNet.",37562880,23508032,"wrsa",0.683680597954077,NA,NA,NA,NA,NA,NA,NA,"SwAV-BS4096-2x224+6x96","Contrastive",NA
"gmixer_24_224_classification","gmixer_24_224","classification","imagenet","gmixer_24_224","Convolutional",414,"GMixer-24","GMixer-24 trained on image classification with the ImageNet dataset.",41701328,24721096,"wrsa",0.6837334720886,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"dino_vitb16_selfsupervised","dino_vitb16","selfsupervised","imagenet","vitb16","Transformer",NA,"Dino-VIT-B16","Dino-VIT-B16 trained via self supervision with the ImageNet dataset.",NA,NA,"wrsa",0.684039464722449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"xcit_nano_12_p16_224_classification","xcit_nano_12_p16_224","classification","imagenet","xcit_nano_12_p16_224","Transformer",NA,"XCIT-N-12-P16","XCIT-N-12-P16 trained on image classification with the ImageNet dataset.",NA,NA,"wrsa",0.68465777648567,"classification","Transformer",NA,NA,NA,NA,NA,NA,NA,NA
"hardcorenas_a_classification","hardcorenas_a","classification","imagenet","hardcorenas_a","Convolutional",204,"HardCoreNAS-A","HardCoreNAS-A trained on image classification with the ImageNet dataset.",19698736,5260232,"wrsa",0.685037030009574,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"poolformer_s36_classification","poolformer_s36","classification","imagenet","poolformer_s36","Transformer",483,"PoolFormer-S36","PoolFormer-S36 trained on image classification with the ImageNet dataset.",78339280,30842792,"wrsa",0.685101452754617,"classification","Transformer",NA,NA,NA,NA,NA,NA,NA,NA
"swin_large_patch4_window7_224_classification","swin_large_patch4_window7_224","classification","imagenet","swin_large_patch4_window7_224","Transformer",NA,"Swin-L-P4-W7","Swin-L-P4-W7 trained on image classification with the ImageNet dataset.",NA,NA,"wrsa",0.685112966446932,"classification","Transformer",NA,NA,NA,NA,NA,NA,NA,"imagenet"
"resmlp_24_224_classification","resmlp_24_224","classification","imagenet","resmlp_24_224","MLP-Mixer",294,"ResMLP-24","ResMLP-24 trained on image classification with the ImageNet dataset.",38236112,29964616,"wrsa",0.685586299821049,"classification","MLP-Mixer",NA,NA,NA,NA,NA,NA,NA,NA
"dino_resnet50_selfsupervised","dino_resnet50","selfsupervised","imagenet","resnet50","Convolutional",NA,"Dino-ResNet50","Dino-ResNet50 trained via self supervision with the ImageNet dataset.",NA,NA,"wrsa",0.686916802693139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"levit_128_classification","levit_128","classification","imagenet","levit_128","Transformer",NA,"LeViT128","LeViT128 trained on image classification with the ImageNet dataset.",NA,NA,"wrsa",0.687948373747472,"classification","Transformer",NA,NA,NA,NA,NA,NA,NA,NA
"ViT-S-SimCLR_slip","ViT-S-SimCLR","slip","YFCC15M","ViT-S","Transformer",225,"ViT-S-SimCLR","ViT-S-SimCLR trained via pure self-supervision with the YFCC15M dataset.",31384848,21589632,"wrsa",0.688482039895487,NA,NA,"SimCLR",NA,NA,NA,NA,NA,NA,NA
"ViT-S-SLIP_slip","ViT-S-SLIP","slip","YFCC15M","ViT-S","Transformer",225,"ViT-S-SLIP","ViT-S-SLIP trained via combined self- and language supervision with the YFCC15M dataset.",31384848,21589632,"wrsa",0.688661419493063,NA,NA,"SLIP",NA,NA,NA,NA,NA,NA,NA
"hardcorenas_f_classification","hardcorenas_f","classification","imagenet","hardcorenas_f","Convolutional",326,"HardCoreNAS-F","HardCoreNAS-F trained on image classification with the ImageNet dataset.",25099520,8199688,"wrsa",0.689066024979016,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-128Gf-SEER-INFT_seer","RegNet-128Gf-SEER-INFT","seer","random1B","RegNet-128Gf","Convolutional",NA,"RegNet-128Gf-SEER-INFT","RegNet-128Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.689252316003368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ResNet50-DeepClusterV2-2x224+6x96_selfsupervised","ResNet50-DeepClusterV2-2x224+6x96","selfsupervised","imagenet","ResNet50","Convolutional",175,"ResNet50-DeepClusterV2","ResNet50-DeepClusterV2-2x224+6x96, a self-supervised representation learner trained on ImageNet.",37562880,23508032,"wrsa",0.68987910091454,NA,NA,NA,NA,NA,NA,NA,"DeepClusterV2-2x224+6x96","Contrastive",NA
"BiT-Expert-ResNet-V2-Food_bit_expert","BiT-Expert-ResNet-V2-Food","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Food","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Food subset.",35578624,23496256,"wrsa",0.690048975400583,NA,NA,NA,NA,NA,"Food",NA,NA,NA,NA
"ViT-L-SimCLR_slip","ViT-L-SimCLR","slip","YFCC15M","ViT-L","Transformer",441,"ViT-L-SimCLR","ViT-L-SimCLR trained via pure self-supervision with the YFCC15M dataset.",151473536,303098880,"wrsa",0.690094782212805,NA,NA,"SimCLR",NA,NA,NA,NA,NA,NA,NA
"gmlp_s16_224_classification","gmlp_s16_224","classification","imagenet","gmlp_s16_224","Convolutional",366,"GMLP-S16","GMLP-S16 trained on image classification with the ImageNet dataset.",49876944,19422656,"wrsa",0.690224548991095,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Vehicle_bit_expert","BiT-Expert-ResNet-V2-Vehicle","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Vehicle","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Vehicle subset.",35578624,23496256,"wrsa",0.690576645149307,NA,NA,NA,NA,NA,"Vehicle",NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Instrument_bit_expert","BiT-Expert-ResNet-V2-Instrument","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Instrument","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Instrument subset.",35578624,23496256,"wrsa",0.690903784261306,NA,NA,NA,NA,NA,"Instrument",NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Flower_bit_expert","BiT-Expert-ResNet-V2-Flower","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Flower","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Flower subset.",35578624,23496256,"wrsa",0.691078116793662,NA,NA,NA,NA,NA,"Flower",NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Arthropod_bit_expert","BiT-Expert-ResNet-V2-Arthropod","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Arthropod","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Arthropod subset.",35578624,23496256,"wrsa",0.69108283658869,NA,NA,NA,NA,NA,"Arthropod",NA,NA,NA,NA
"efficientnet_b1_classification","efficientnet_b1","classification","imagenet","efficientnet_b1","Convolutional",435,"EfficientNet-B1","EfficientNet-B1 trained on image classification with the ImageNet dataset.",42450128,7794184,"wrsa",0.691123208736203,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"ViT-B-SimCLR_slip","ViT-B-SimCLR","slip","YFCC15M","ViT-B","Transformer",225,"ViT-B-SimCLR","ViT-B-SimCLR trained via pure self-supervision with the YFCC15M dataset.",57181200,85646592,"wrsa",0.69144925266006,NA,NA,"SimCLR",NA,NA,NA,NA,NA,NA,NA
"nf_resnet50_classification","nf_resnet50","classification","imagenet","nf_resnet50","Convolutional",151,"NF-ResNet50","NF-ResNet50 trained on image classification with the ImageNet dataset.",33527712,25530472,"wrsa",0.691458182434738,"classification","Convolutional",NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_36_224_classification","resmlp_36_224","classification","imagenet","resmlp_36_224","MLP-Mixer",438,"ResMLP-36","ResMLP-36 trained on image classification with the ImageNet dataset.",57202640,44606776,"wrsa",0.691810130887914,"classification","MLP-Mixer",NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Relation_bit_expert","BiT-Expert-ResNet-V2-Relation","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Relation","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Relation subset.",35578624,23496256,"wrsa",0.692788234002528,NA,NA,NA,NA,NA,"Relation",NA,NA,NA,NA
"yolov5l_yolo","yolov5l","yolo","coco,voc","yolov5l","Convolutional",NA,"YOLO-V5-L","YOLO-V5-L, an object detection model.",NA,NA,"wrsa",0.693639162017745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yolov5m_yolo","yolov5m","yolo","coco,voc","yolov5m","Convolutional",NA,"YOLO-V5-M","YOLO-V5-M, an object detection model.",NA,NA,"wrsa",0.694824935691202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"yolov5s_yolo","yolov5s","yolo","coco,voc","yolov5s","Convolutional",NA,"YOLO-V5-S","YOLO-V5-S, an object detection model.",NA,NA,"wrsa",0.69534739015991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Bird_bit_expert","BiT-Expert-ResNet-V2-Bird","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Bird","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Bird subset.",35578624,23496256,"wrsa",0.696079745511412,NA,NA,NA,NA,NA,"Bird",NA,NA,NA,NA
"ViT-L-SLIP-CC12M_slip","ViT-L-SLIP-CC12M","slip","YFCC15M","ViT-L","Transformer",225,"ViT-L-SLIP-CC12M","ViT-L-SLIP-CC12M trained via combined self- and language supervision with the YFCC15M dataset.",57181200,85646592,"wrsa",0.696148553354365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_big_24_224_classification","resmlp_big_24_224","classification","imagenet","resmlp_big_24_224","MLP-Mixer",294,"ResMLP-Big-24","ResMLP-Big-24 trained on image classification with the ImageNet dataset.",305874896,129026152,"wrsa",0.696506878161363,"classification","MLP-Mixer",NA,NA,NA,NA,NA,NA,NA,"imagenet"
"xcit_nano_12_p8_224_classification","xcit_nano_12_p8_224","classification","imagenet","xcit_nano_12_p8_224","Transformer",NA,"XCIT-N-12-P8","XCIT-N-12-P8 trained on image classification with the ImageNet dataset.",NA,NA,"wrsa",0.696689486717848,"classification","Transformer",NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Animal_bit_expert","BiT-Expert-ResNet-V2-Animal","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Animal","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Animal subset.",35578624,23496256,"wrsa",0.697022896514738,NA,NA,NA,NA,NA,"Animal",NA,NA,NA,NA
"RegNet-64Gf-SEER-INFT_seer","RegNet-64Gf-SEER-INFT","seer","random1B","RegNet-64Gf","Convolutional",NA,"RegNet-64Gf-SEER-INFT","RegNet-64Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.697451246034098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-32Gf-SEER-INFT_seer","RegNet-32Gf-SEER-INFT","seer","random1B","RegNet-32Gf","Convolutional",NA,"RegNet-32Gf-SEER-INFT","RegNet-32Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.697947767050315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BiT-Expert-ResNet-V2-Object_bit_expert","BiT-Expert-ResNet-V2-Object","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Object","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Object subset.",35578624,23496256,"wrsa",0.699150587800203,NA,NA,NA,NA,NA,"Object",NA,NA,NA,NA
"ResNet50-SimCLR_selfsupervised","ResNet50-SimCLR","selfsupervised","imagenet","ResNet50","Convolutional",175,"ResNet50-SimCLR","ResNet50-SimCLR, a self-supervised representation learner trained on ImageNet.",37562880,23508032,"wrsa",0.699473263615655,NA,NA,NA,NA,NA,NA,NA,"SimCLR","Contrastive",NA
"BiT-Expert-ResNet-V2-Mammal_bit_expert","BiT-Expert-ResNet-V2-Mammal","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Mammal","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Mammal subset.",35578624,23496256,"wrsa",0.699517243036545,NA,NA,NA,NA,NA,"Mammal",NA,NA,NA,NA
"swin_large_patch4_window7_224_in22k_classification","swin_large_patch4_window7_224_in22k","classification","imagenet21k","swin_large_patch4_window7_224","Transformer",NA,"Swin-L-P4-W7-IN21K","Swin-L-P4-W7-IN21K trained on image classification with the ImageNet21K dataset.",NA,NA,"wrsa",0.700238621225425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"swin_base_patch4_window7_224_in22k_classification","swin_base_patch4_window7_224_in22k","classification","imagenet21k","swin_base_patch4_window7_224","Transformer",NA,"Swin-B-P4-W7-IN21K","Swin-B-P4-W7-IN21K trained on image classification with the ImageNet21K dataset.",NA,NA,"wrsa",0.70031979735078,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"BiT-Expert-ResNet-V2-Abstraction_bit_expert","BiT-Expert-ResNet-V2-Abstraction","bit_expert","big_transfer","ResNet50-V2","Convolutional",168,"BiT-Expert-ResNet-V2-Abstraction","ResNet50-V2 trained first via ImageNet21K dataset, then as an expert on the Abstraction subset.",35578624,23496256,"wrsa",0.701331421163162,NA,NA,NA,NA,NA,"Abstraction",NA,NA,NA,NA
"ViT-L-SLIP_slip","ViT-L-SLIP","slip","YFCC15M","ViT-L","Transformer",441,"ViT-L-SLIP","ViT-L-SLIP trained via combined self- and language supervision with the YFCC15M dataset.",151473536,303098880,"wrsa",0.701492489172923,NA,NA,"SLIP",NA,NA,NA,NA,NA,NA,NA
"convnext_base_in22k_classification","convnext_base_in22k","classification","imagenet21k","convnext_base","Convolutional",382,"ConvNext-Base-IN21K","ConvNext-Base-IN21K trained on image classification with the ImageNet21K dataset.",91771554,109935441,"wrsa",0.702359390195972,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"ViT-L/14_clip","ViT-L/14","clip","openai400M","ViT-L/14","Transformer",173,"CLiP-ViT-L/14","CLiP-ViT-L/14, a hybrid vision-language model.",82898688,202153984,"wrsa",0.703746286411152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-32Gf-SEER_seer","RegNet-32Gf-SEER","seer","random1B","RegNet-32Gf","Convolutional",NA,"RegNet-32Gf-SEER","RegNet-32Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.704536060575759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"resmlp_big_24_224_in22ft1k_classification","resmlp_big_24_224_in22ft1k","classification","imagenet21k","resmlp_big_24_224","MLP-Mixer",294,"ResMLP-Big-24-IN21K","ResMLP-Big-24-IN21K trained on image classification with the ImageNet21K dataset.",305874896,129026152,"wrsa",0.704889655525824,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"convnext_large_in22k_classification","convnext_large_in22k","classification","imagenet21k","convnext_large","Convolutional",382,"ConvNext-Large-IN21K","ConvNext-Large-IN21K trained on image classification with the ImageNet21K dataset.",137635490,229772881,"wrsa",0.705726131133814,NA,NA,NA,NA,NA,NA,NA,NA,NA,"imagenet21k"
"ViT-B-SLIP_slip","ViT-B-SLIP","slip","YFCC15M","ViT-B","Transformer",225,"ViT-B-SLIP","ViT-B-SLIP trained via combined self- and language supervision with the YFCC15M dataset.",57181200,85646592,"wrsa",0.70639757295833,NA,NA,"SLIP",NA,NA,NA,NA,NA,NA,NA
"ViT-B/16_clip","ViT-B/16","clip","openai400M","ViT-B/16","Transformer",89,"CLiP-ViT-B/32","CLiP-ViT-B/32, a hybrid vision-language model.",24056576,57298944,"wrsa",0.708478547506492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ViT-B/32_clip","ViT-B/32","clip","openai400M","ViT-B/32","Transformer",89,"CLiP-ViT-B/32","CLiP-ViT-B/32, a hybrid vision-language model.",6106112,59068416,"wrsa",0.709119710775104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-128Gf-SEER_seer","RegNet-128Gf-SEER","seer","random1B","RegNet-128Gf","Convolutional",NA,"RegNet-128Gf-SEER","RegNet-128Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.710837143560364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RegNet-64Gf-SEER_seer","RegNet-64Gf-SEER","seer","random1B","RegNet-64Gf","Convolutional",NA,"RegNet-64Gf-SEER","RegNet-64Gf trained via large-scale self-supervision on 1 billion images.",NA,NA,"wrsa",0.711955047776726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RN101_clip","RN101","clip","openai400M","ResNet101","Convolutional",387,"CLiP-ResNet101","CLiP-ResNet101, a hybrid vision-language model.",63097344,42519392,"wrsa",0.714726451660284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RN50_clip","RN50","clip","openai400M","ResNet50","Convolutional",200,"CLiP-ResNet50","CLiP-ResNet50, a hybrid vision-language model.",43479552,23527264,"wrsa",0.717295340720887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
